feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1348744	1350528	-							CFX1CAM_1215	1785		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1348744	1350528	-	SMX54280.1			NADH dehydrogenase			CFX1CAM_1215	1785	594	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1350584	1350952	-							CFX1CAM_1216	369		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1350584	1350952	-	SMX54281.1			hypothetical protein			CFX1CAM_1216	369	122	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1350958	1351512	-							CFX1CAM_1217	555		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1350958	1351512	-	SMX54282.1			Histidine kinase			CFX1CAM_1217	555	184	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1351513	1352031	-							CFX1CAM_1218	519		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1351513	1352031	-	SMX54283.1			NAD(P)H-dependent oxidoreductase subunit			CFX1CAM_1218	519	172	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1352166	1352957	-							CFX1CAM_1219	792		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1352166	1352957	-	SMX54284.1			conserved protein of unknown function			CFX1CAM_1219	792	263	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1352932	1353282	-							CFX1CAM_1220	351		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1352932	1353282	-	SMX54285.1			conserved protein of unknown function			CFX1CAM_1220	351	116	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1353313	1354284	-							CFX1CAM_1221	972		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1353313	1354284	-	SMX54286.1			conserved protein of unknown function			CFX1CAM_1221	972	323	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1354298	1354669	-							CFX1CAM_1222	372		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1354298	1354669	-	SMX54287.1			conserved protein of unknown function			CFX1CAM_1222	372	123	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1354811	1356088	+					hisS		CFX1CAM_1223	1278		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1354811	1356088	+	SMX54288.1			Histidine--tRNA ligase	hisS		CFX1CAM_1223	1278	425	
gene	tRNA	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1356116	1356189	+							CFX1CAM_TRNA16	74		
tRNA		GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1356116	1356189	+				tRNA-His			CFX1CAM_TRNA16	74		
gene	misc_RNA	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1356313	1356567	+							CFX1CAM_MISC_RNA_3	255		
misc_RNA		GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1356313	1356567	+				T-box			CFX1CAM_MISC_RNA_3	255		
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1356610	1359756	+					ileS		CFX1CAM_1224	3147		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1356610	1359756	+	SMX54289.1			Isoleucine--tRNA ligase	ileS		CFX1CAM_1224	3147	1048	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1359775	1360305	+					lspA		CFX1CAM_1225	531		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1359775	1360305	+	SMX54290.1			Lipoprotein signal peptidase	lspA		CFX1CAM_1225	531	176	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1360317	1361252	+							CFX1CAM_1226	936		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1360317	1361252	+	SMX54291.1			Uncharacterized RNA pseudouridine synthase Caur_0901			CFX1CAM_1226	936	311	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1361252	1362292	+					ltaA		CFX1CAM_1227	1041		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1361252	1362292	+	SMX54292.1			Low specificity L-threonine aldolase	ltaA		CFX1CAM_1227	1041	346	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1362524	1363810	+							CFX1CAM_1228	1287		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1362524	1363810	+	SMX54293.1			exported protein of unknown function			CFX1CAM_1228	1287	428	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1364013	1364987	-							CFX1CAM_1229	975		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1364013	1364987	-	SMX54294.1			protein of unknown function			CFX1CAM_1229	975	324	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1365002	1365859	-							CFX1CAM_1230	858		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1365002	1365859	-	SMX54295.1			Dihydroorotate dehydrogenase, electron transfer subunit, iron-sulfur cluster binding domain protein			CFX1CAM_1230	858	285	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1365852	1366871	-							CFX1CAM_1231	1020		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1365852	1366871	-	SMX54296.1			conserved protein of unknown function			CFX1CAM_1231	1020	339	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1366885	1367838	-							CFX1CAM_1232	954		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1366885	1367838	-	SMX54297.1			4Fe-4S Ferredoxin iron-sulfur binding domain protein			CFX1CAM_1232	954	317	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1367831	1368271	-							CFX1CAM_1233	441		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1367831	1368271	-	SMX54298.1			putative F420-non-reducing hydrogenase iron-sulfur subunit D			CFX1CAM_1233	441	146	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1368271	1368864	-							CFX1CAM_1234	594		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1368271	1368864	-	SMX54299.1			putative 4Fe-4S ferredoxin, iron-sulfur binding			CFX1CAM_1234	594	197	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1368861	1370753	-							CFX1CAM_1235	1893		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1368861	1370753	-	SMX54300.1			putative CoB--CoM heterodisulfide reductase iron-sulfur subunit A 2 (fragment)			CFX1CAM_1235	1893	630	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1370769	1371392	-							CFX1CAM_1236	624		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1370769	1371392	-	SMX54301.1			CoB--CoM heterodisulfide reductase iron-sulfur subunit A 2 (fragment)			CFX1CAM_1236	624	207	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1371389	1371901	-					ysaA		CFX1CAM_1237	513		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1371389	1371901	-	SMX54302.1			putative electron transport protein YsaA	ysaA		CFX1CAM_1237	513	170	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1371916	1373802	-							CFX1CAM_1238	1887		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1371916	1373802	-	SMX54303.1			Aldehyde ferredoxin oxidoreductase			CFX1CAM_1238	1887	628	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1374047	1375651	-							CFX1CAM_1239	1605		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1374047	1375651	-	SMX54304.1			putative ABC transporter ATP-binding protein			CFX1CAM_1239	1605	534	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1375644	1376660	-							CFX1CAM_1240	1017		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1375644	1376660	-	SMX54305.1			putative ABC transporter permease protein			CFX1CAM_1240	1017	338	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1376657	1377466	-							CFX1CAM_1241	810		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1376657	1377466	-	SMX54306.1			conserved membrane protein of unknown function			CFX1CAM_1241	810	269	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1377463	1379895	-							CFX1CAM_1242	2433		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1377463	1379895	-	SMX54307.1			exported protein of unknown function			CFX1CAM_1242	2433	810	
gene	misc_RNA	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1380031	1380170	-							CFX1CAM_MISC_RNA_2	140		
misc_RNA		GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1380031	1380170	-				Cobalamin			CFX1CAM_MISC_RNA_2	140		
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1380304	1381770	-							CFX1CAM_1243	1467		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1380304	1381770	-	SMX54308.1			putative Methylenetetrahydrofolate reductase			CFX1CAM_1243	1467	488	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1382022	1384685	-							CFX1CAM_1244	2664		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1382022	1384685	-	SMX54309.1			conserved protein of unknown function			CFX1CAM_1244	2664	887	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1384688	1390120	-							CFX1CAM_1245	5433		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1384688	1390120	-	SMX54310.1			protein of unknown function			CFX1CAM_1245	5433	1810	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1390147	1390476	-							CFX1CAM_1246	330		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1390147	1390476	-	SMX54311.1			conserved protein of unknown function			CFX1CAM_1246	330	109	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1390550	1391731	-					atoC		CFX1CAM_1247	1182		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1390550	1391731	-	SMX54312.1			fused response regulator of ato opeon, in two-component system with AtoS: response regulator; sigma54 interaction protein	atoC		CFX1CAM_1247	1182	393	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1391728	1393719	-							CFX1CAM_1248	1992		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1391728	1393719	-	SMX54313.1			conserved protein of unknown function			CFX1CAM_1248	1992	663	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1393697	1395130	-					rpoN		CFX1CAM_1249	1434		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1393697	1395130	-	SMX54314.1			RNA polymerase sigma-54 factor	rpoN		CFX1CAM_1249	1434	477	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1395030	1395221	-							CFX1CAM_1250	192		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1395030	1395221	-	SMX54315.1			protein of unknown function			CFX1CAM_1250	192	63	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1395266	1396615	+					trmFO		CFX1CAM_1251	1350		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1395266	1396615	+	SMX54316.1			Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO	trmFO		CFX1CAM_1251	1350	449	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1396744	1397922	+					dapL		CFX1CAM_1252	1179		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1396744	1397922	+	SMX54317.1			LL-diaminopimelate aminotransferase	dapL		CFX1CAM_1252	1179	392	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1397929	1399293	+					hflX		CFX1CAM_1253	1365		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1397929	1399293	+	SMX54318.1			GTPase HflX	hflX		CFX1CAM_1253	1365	454	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1399630	1399911	-							CFX1CAM_1254	282		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1399630	1399911	-	SMX54319.1			conserved protein of unknown function			CFX1CAM_1254	282	93	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1399898	1401259	-							CFX1CAM_1255	1362		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1399898	1401259	-	SMX54320.1			protein of unknown function			CFX1CAM_1255	1362	453	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1401383	1402585	-					sigA		CFX1CAM_1256	1203		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1401383	1402585	-	SMX54321.1			RNA polymerase sigma factor SigA	sigA		CFX1CAM_1256	1203	400	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1402902	1404143	+							CFX1CAM_1257	1242		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1402902	1404143	+	SMX54322.1			membrane protein of unknown function			CFX1CAM_1257	1242	413	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1404286	1405458	+					pfkA		CFX1CAM_1258	1173		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1404286	1405458	+	SMX54323.1			6-phosphofructokinase	pfkA		CFX1CAM_1258	1173	390	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1405519	1406028	+							CFX1CAM_1259	510		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1405519	1406028	+	SMX54324.1			NUDIX hydrolase			CFX1CAM_1259	510	169	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1406017	1406577	-							CFX1CAM_1260	561		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1406017	1406577	-	SMX54325.1			conserved protein of unknown function			CFX1CAM_1260	561	186	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1406921	1407442	-							CFX1CAM_1261	522		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1406921	1407442	-	SMX54326.1			conserved membrane protein of unknown function			CFX1CAM_1261	522	173	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1407450	1408427	-							CFX1CAM_1262	978		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1407450	1408427	-	SMX54327.1			NAD-dependent epimerase/dehydratase family protein			CFX1CAM_1262	978	325	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1408547	1409122	+					scpB		CFX1CAM_1263	576		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1408547	1409122	+	SMX54328.1			Segregation and condensation protein B	scpB		CFX1CAM_1263	576	191	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1409122	1409850	+							CFX1CAM_1264	729		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1409122	1409850	+	SMX54329.1			putative enzyme			CFX1CAM_1264	729	242	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1409861	1410556	-							CFX1CAM_1265	696		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1409861	1410556	-	SMX54330.1			conserved membrane protein of unknown function			CFX1CAM_1265	696	231	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1410573	1411562	-					plsX		CFX1CAM_1266	990		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1410573	1411562	-	SMX54331.1			Phosphate acyltransferase	plsX		CFX1CAM_1266	990	329	
gene	tRNA	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1411634	1411715	+							CFX1CAM_TRNA17	82		
tRNA		GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1411634	1411715	+				tRNA-Leu			CFX1CAM_TRNA17	82		
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1411762	1413180	-							CFX1CAM_1267	1419		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1411762	1413180	-	SMX54332.1			putative Peptidase M23 family protein			CFX1CAM_1267	1419	472	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1413439	1414203	+					exoA		CFX1CAM_1268	765		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1413439	1414203	+	SMX54333.1			Exodeoxyribonuclease	exoA		CFX1CAM_1268	765	254	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1414259	1415722	-					gcvPB		CFX1CAM_1269	1464		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1414259	1415722	-	SMX54334.1			putative glycine dehydrogenase (decarboxylating) subunit 2	gcvPB		CFX1CAM_1269	1464	487	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1415715	1417070	-					gcvPA		CFX1CAM_1270	1356		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1415715	1417070	-	SMX54335.1			putative glycine dehydrogenase (decarboxylating) subunit 1	gcvPA		CFX1CAM_1270	1356	451	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1417070	1417462	-					gcvH		CFX1CAM_1271	393		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1417070	1417462	-	SMX54336.1			glycine cleavage complex lipoylprotein	gcvH		CFX1CAM_1271	393	130	
gene	misc_RNA	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1417554	1417649	-							CFX1CAM_MISC_RNA_10	96		
misc_RNA		GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1417554	1417649	-				Glycine			CFX1CAM_MISC_RNA_10	96		
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1417763	1419595	-							CFX1CAM_1272	1833		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1417763	1419595	-	SMX54337.1			ABC transporter related			CFX1CAM_1272	1833	610	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1419598	1421367	-							CFX1CAM_1273	1770		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1419598	1421367	-	SMX54338.1			putative ABC transporter			CFX1CAM_1273	1770	589	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1421360	1423501	-							CFX1CAM_1274	2142		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1421360	1423501	-	SMX54339.1			conserved protein of unknown function			CFX1CAM_1274	2142	713	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1423693	1424391	+							CFX1CAM_1275	699		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1423693	1424391	+	SMX54340.1			conserved protein of unknown function			CFX1CAM_1275	699	232	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1424411	1426252	+							CFX1CAM_1276	1842		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1424411	1426252	+	SMX54341.1			putative 2-oxoglutarate ferredoxin oxidoreductase alpha subunit			CFX1CAM_1276	1842	613	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1426245	1427279	+							CFX1CAM_1277	1035		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1426245	1427279	+	SMX54342.1			conserved protein of unknown function			CFX1CAM_1277	1035	344	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1427351	1428799	-					pyk		CFX1CAM_1278	1449		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1427351	1428799	-	SMX54343.1			Pyruvate kinase 1	pyk		CFX1CAM_1278	1449	482	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1428824	1430029	-					rocD		CFX1CAM_1279	1206		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1428824	1430029	-	SMX54344.1			Ornithine aminotransferase	rocD		CFX1CAM_1279	1206	401	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1430019	1430957	-					argF		CFX1CAM_1280	939		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1430019	1430957	-	SMX54345.1			Ornithine carbamoyltransferase	argF		CFX1CAM_1280	939	312	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1430982	1431833	-							CFX1CAM_1281	852		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1430982	1431833	-	SMX54346.1			exported protein of unknown function			CFX1CAM_1281	852	283	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1431830	1432300	-							CFX1CAM_1282	471		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1431830	1432300	-	SMX54347.1			putative Endoribonuclease YbeY			CFX1CAM_1282	471	156	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1432297	1434396	-							CFX1CAM_1283	2100		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1432297	1434396	-	SMX54348.1			conserved membrane protein of unknown function			CFX1CAM_1283	2100	699	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1434672	1435283	-							CFX1CAM_1284	612		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1434672	1435283	-	SMX54349.1			putative ComE operon protein 1			CFX1CAM_1284	612	203	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1435316	1436200	-							CFX1CAM_1285	885		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1435316	1436200	-	SMX54350.1			conserved membrane protein of unknown function			CFX1CAM_1285	885	294	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1436220	1437695	-							CFX1CAM_1286	1476		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1436220	1437695	-	SMX54351.1			conserved protein of unknown function			CFX1CAM_1286	1476	491	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1437804	1438760	+					trxB		CFX1CAM_1287	957		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1437804	1438760	+	SMX54352.1			Thioredoxin reductase	trxB		CFX1CAM_1287	957	318	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1438809	1439957	-							CFX1CAM_1288	1149		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1438809	1439957	-	SMX54353.1			conserved protein of unknown function			CFX1CAM_1288	1149	382	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1440041	1441222	+					hemN		CFX1CAM_1289	1182		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1440041	1441222	+	SMX54354.1			Oxygen-independent coproporphyrinogen-III oxidase	hemN		CFX1CAM_1289	1182	393	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1441223	1442254	-							CFX1CAM_1290	1032		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1441223	1442254	-	SMX54355.1			conserved exported protein of unknown function			CFX1CAM_1290	1032	343	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1442287	1443060	-					nagD		CFX1CAM_1291	774		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1442287	1443060	-	SMX54356.1			Ribonucleotide monophosphatase NagD	nagD		CFX1CAM_1291	774	257	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1443259	1445364	-							CFX1CAM_1292	2106		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1443259	1445364	-	SMX54357.1			putative Acetyl-CoA synthetase			CFX1CAM_1292	2106	701	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1445514	1446911	+							CFX1CAM_1293	1398		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1445514	1446911	+	SMX54358.1			Glycerate 2-kinase			CFX1CAM_1293	1398	465	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1447089	1448063	+							CFX1CAM_1294	975		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1447089	1448063	+	SMX54359.1			exported protein of unknown function			CFX1CAM_1294	975	324	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1448157	1448621	+					bfr		CFX1CAM_1295	465		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1448157	1448621	+	SMX54360.1			Bacterioferritin	bfr		CFX1CAM_1295	465	154	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1448691	1449608	-							CFX1CAM_1296	918		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1448691	1449608	-	SMX54361.1			Alpha/beta hydrolase fold protein			CFX1CAM_1296	918	305	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1449824	1450318	+							CFX1CAM_1297	495		
