# hmmsearch :: search profile(s) against a sequence database
# HMMER 3.3.2 (Nov 2020); http://hmmer.org/
# Copyright (C) 2020 Howard Hughes Medical Institute.
# Freely distributed under the BSD open source license.
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
# query HMM file:                  IPR003400.hmm
# target sequence database:        /Users/nmat471/Downloads/z_proteomes_wFns/proteins_orig_plus_flag1-5_wFNs.fasta
# MSA of all hits saved to file:   IPR003400_MotB_ExbD_TolR_hits_alned2.sto
# per-seq hits tabular output:     IPR003400_MotB_ExbD_TolR_seqHitsTable2.txt
# show alignments in output:       no
# domain inclusion threshold:      E-value <= 2
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -

Query:       ExbD  [M=128]
Accession:   PF02472.19
Description: Biopolymer transport protein ExbD/TolR
Scores for complete sequences (score includes all domains):
   --- full sequence ---   --- best 1 domain ---    -#dom-
    E-value  score  bias    E-value  score  bias    exp  N  Sequence       Description
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  100.7   0.7   3.5e-30   3.8e-27       7     126 ..      12     131 ..       9     133 .. 0.93

>> GAC40344.1  biopolymer transport protein exbD2 [Paraglaciecola psychrophila 170]|GCA_000315075.1_ASM31507v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  100.7   3.0   3.6e-30     4e-27       5     126 ..      13     132 ..      10     133 .. 0.97

>> ADE10758.1  protein TolR [Sideroxydans lithotrophicus ES-1]|GCA_000025705.1_ASM2570v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  100.7   0.9   3.7e-30     4e-27       4     126 ..      11     137 ..       8     139 .] 0.92

>> BAM06052.1  putative biopolymer transport protein [Leptospirillum ferrooxidans C2-3]|GCA_000284315.1_ASM28431v1_prote
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  100.7   1.1   3.7e-30     4e-27       3     127 ..      10     136 ..       8     137 .] 0.97

>> QJE95400.1  biopolymer transporter ExbD [Luteolibacter luteus]|GCA_012913485.1_ASM1291348v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  100.7   0.6   3.7e-30   4.1e-27       3     127 ..       7     132 ..       5     133 .. 0.96

>> AAG06370.1  conserved hypothetical protein [Pseudomonas aeruginosa PAO1]|GCA_000006765.1_ASM676v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  100.4   0.1   4.4e-30   4.8e-27       5     125 ..      14     138 ..      11     141 .. 0.93

>> AOP57474.1  biopolymer transporter ExbD [Pseudomonas aeruginosa]|GCA_001729505.1_ASM172950v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  100.4   0.1   4.4e-30   4.8e-27       5     125 ..      14     138 ..      11     141 .. 0.93

>> QIZ70554.1  biopolymer transporter ExbD [Oxynema aestuarii AP17]|GCA_012295525.1_ASM1229552v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  100.5   0.4   4.2e-30   4.5e-27       3     127 ..       8     133 ..       6     134 .] 0.95

>> AFL86416.1  biopolymer transport protein [Terriglobus roseus DSM 18391]|GCA_000265425.1_ASM26542v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  100.3   0.2   4.7e-30   5.2e-27       3     124 ..      11     134 ..       9     137 .. 0.95

>> ACC98001.1  Biopolymer transport protein [Elusimicrobium minutum Pei191]|GCA_000020145.1_ASM2014v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  100.4   6.0   4.5e-30     5e-27       2     124 ..       7     129 ..       6     132 .. 0.96

>> ABA56676.1  Cell division and transport-associated protein TolR [Nitrosococcus oceani ATCC 19707]|GCA_000012805.1_ASM
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  100.3   0.1   4.9e-30   5.4e-27       2     127 ..      10     141 ..       9     142 .. 0.93

>> RMG19766.1  biopolymer transporter ExbD [Euryarchaeota archaeon]|GCA_003696825.1_ASM369682v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  100.2   0.2   5.3e-30   5.8e-27       7     127 ..      12     131 ..       7     132 .. 0.97

>> RMG19775.1  biopolymer transporter ExbD [Euryarchaeota archaeon]|GCA_003696825.1_ASM369682v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  100.2   0.2   5.3e-30   5.8e-27       7     127 ..      12     131 ..       7     132 .. 0.97

>> ADE86922.1  biopolymer transport protein ExbD-2 [Rhodobacter capsulatus SB 1003]|GCA_000021865.1_ASM2186v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  100.1   0.2   5.5e-30     6e-27       5     127 ..      26     148 ..      22     149 .. 0.97

>> AAZ98161.1  biopolymer transport protein ExbD/TolR [Thiobacillus denitrificans ATCC 25259]|GCA_000012745.1_ASM1274v1_
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  100.1   0.4   5.6e-30   6.1e-27       3     127 ..       6     134 ..       4     135 .. 0.91

>> AEP28931.1  TonB system transport protein ExbD2 [Glaciecola nitratireducens FR1064]|GCA_000226565.1_ASM22656v1_protei
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   99.9   0.3   6.4e-30     7e-27       3     126 ..      53     176 ..      51     178 .] 0.95

>> TCV93519.1  biopolymer transport protein ExbD [Biostraticola tofi]|GCA_004343195.1_ASM434319v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  100.0   0.3   5.8e-30   6.3e-27       6     127 ..      18     138 ..      13     139 .. 0.97

>> ABZ99086.1  Biopolymer transport ExbD protein [Leptospira biflexa serovar Patoc strain 'Patoc 1 (Paris)']|GCA_0000176
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  100.0   1.2   5.9e-30   6.5e-27       2     126 ..       9     132 ..       8     133 .] 0.97

>> CAQ70253.1  membrane spanning protein in TolA-TolQ-TolR complex, inner membrane associated component [Cupriavidus tai
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   99.8   0.8   6.7e-30   7.3e-27       2     126 ..      12     143 ..      11     145 .. 0.91

>> AAK85983.1  biopolymer transport protein [Agrobacterium fabrum str. C58]|GCA_000092025.1_ASM9202v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   99.7   0.1   7.3e-30   7.9e-27       3     124 ..      14     134 ..      12     137 .. 0.98

>> AAY36464.1  Cell division and transport-associated protein TolR [Pseudomonas syringae pv. syringae B728a]|GCA_0000122
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   99.7   0.4   7.5e-30   8.2e-27       2     126 ..      12     152 ..      11     154 .] 0.92

>> BAC90344.1  glr2403 [Gloeobacter violaceus PCC 7421]|GCA_000011385.1_ASM1138v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   99.7   0.6   7.7e-30   8.4e-27       6     127 ..      16     139 ..      12     140 .] 0.95

>> ABS63734.1  Biopolymer transport TolR [Parvibaculum lavamentivorans DS-1]|GCA_000017565.1_ASM1756v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   99.7   0.2   7.2e-30   7.9e-27       2     127 ..      17     141 ..      16     142 .. 0.98

>> ADP97829.1  biopolymer transport protein ExbD/TolR [Marinobacter adhaerens HP15]|GCA_000166295.1_ASM16629v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   99.7   0.0   7.3e-30     8e-27       3     127 ..       8     136 ..       6     137 .. 0.94

>> EHJ06608.1  biopolymer transport protein [Marinobacter manganoxydans MnI7-9]|GCA_000235625.2_ASM23562v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   99.7   0.0   7.3e-30     8e-27       3     127 ..       8     136 ..       6     137 .. 0.94

>> BAG40199.1  TolR protein [Orientia tsutsugamushi str. Ikeda]|GCA_000010205.1_ASM1020v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   99.6   2.5   8.2e-30     9e-27       5     126 ..      23     146 ..      19     147 .. 0.95

>> ABM18785.1  Cell division and transport-associated protein TolR [Marinobacter nauticus VT8]|GCA_000015365.1_ASM1536v1
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   99.6   0.2   8.1e-30   8.8e-27       2     126 ..      12     142 ..      11     144 .. 0.92

>> CCG95071.1  Protein tolR, role in outer membrane integrity, uptake of group A colicins (TonB-independent), and phage 
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   99.6   0.2   8.1e-30   8.8e-27       2     126 ..      12     142 ..      11     144 .. 0.92

>> AGH75548.1  biopolymer transport ExbD1 protein [Xanthomonas axonopodis Xac29-1]|GCA_000348585.1_ASM34858v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   99.5   0.2   8.6e-30   9.4e-27       4     126 ..      11     135 ..       8     137 .. 0.95

>> ABM18826.1  Biopolymer transport protein ExbD/TolR [Marinobacter nauticus VT8]|GCA_000015365.1_ASM1536v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   99.4   0.0   9.2e-30     1e-26       3     127 ..       8     136 ..       6     137 .. 0.91

>> AKF24600.1  biopolymer transporter ExbD [Sulfurovum lithotrophicum]|GCA_000987835.1_ASM98783v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   99.4   2.8   9.2e-30     1e-26       7     126 ..       8     124 ..       2     125 .] 0.94

>> ABF88650.1  biopolymer transport protein, ExbD/TolR family [Myxococcus xanthus DK 1622]|GCA_000012685.1_ASM1268v1_pro
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   99.2   0.1   1.1e-29   1.2e-26       6     126 ..      19     147 ..      16     149 .. 0.94

>> UEO07577.1  biopolymer transporter ExbD [Myxococcus xanthus DZ2]|GCA_020827275.1_ASM2082727v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   99.2   0.1   1.1e-29   1.2e-26       6     126 ..      19     147 ..      16     149 .. 0.94

>> WP_011554662.1  MULTISPECIES: biopolymer transporter ExbD [Myxococcus]|GCF_020827275.1_ASM2082727v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   99.2   0.1   1.1e-29   1.2e-26       6     126 ..      19     147 ..      16     149 .. 0.94

>> EAR26519.1  tol protein [Pseudoalteromonas tunicata D2]|GCA_000153245.1_ASM15324v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   99.3   0.2     1e-29   1.1e-26       2     126 ..       7     137 ..       6     138 .. 0.94

>> CCQ12286.1  Tol biopolymer transport system, TolR protein [Pseudoalteromonas luteoviolacea B = ATCC 29581]|GCA_000333
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   99.0   0.7   1.2e-29   1.3e-26       2     126 ..       7     137 ..       6     138 .. 0.92

>> ABD81791.1  Biopolymer transport protein ExbD/TolR [Saccharophagus degradans 2-40]|GCA_000013665.1_ASM1366v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   99.0   0.1   1.2e-29   1.3e-26       2     127 ..       9     139 ..       8     140 .. 0.91

>> MBU2984436.1  protein TolR [Saccharophagus degradans]|GCA_018860445.1_ASM1886044v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   99.0   0.1   1.2e-29   1.3e-26       2     127 ..       9     139 ..       8     140 .. 0.91

>> ALF47163.1  Tol-Pal system subunit TolR [Campylobacter concisus]|GCA_001298465.1_ASM129846v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   98.9   1.6   1.3e-29   1.4e-26       3     125 ..       7     130 ..       6     132 .] 0.92

>> QSR85358.1  biopolymer transporter ExbD [Methylacidimicrobium sp. B4]|GCA_017310545.1_ASM1731054v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   98.9   0.7   1.3e-29   1.5e-26       3     121 ..       8     127 ..       6     134 .. 0.95

>> ABZ96292.1  Biopolymer transport ExbD protein [Leptospira biflexa serovar Patoc strain 'Patoc 1 (Paris)']|GCA_0000176
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   98.8   0.6   1.4e-29   1.5e-26       2     127 ..       5     131 ..       4     132 .. 0.95

>> EGW23524.1  Biopolymer transport protein ExbD/TolR [Methylobacter tundripaludum SV96]|GCA_000190755.3_ASM19075v3_prot
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   98.8   2.4   1.4e-29   1.5e-26       5     127 ..      13     135 ..       9     136 .] 0.97

>> QZZ19519.1  biopolymer transporter ExbD [Leptothermofonsia sichuanensis PKUAC-SCTE412]|GCA_019891175.1_ASM1989117v1_p
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   98.5   1.0   1.7e-29   1.9e-26       5     127 ..      11     133 ..       8     134 .. 0.97

>> QZZ22142.1  biopolymer transporter ExbD [Leptothermofonsia sichuanensis PKUAC-SCTE412]|GCA_019891175.1_ASM1989117v1_p
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   98.6   0.2   1.6e-29   1.7e-26       6     125 ..      11     130 ..       6     132 .. 0.94

>> AAW85454.1  membrane spanning protein in TolA-TolQ-TolR complex [Aliivibrio fischeri ES114]|GCA_000011805.1_ASM1180v1
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   98.6   1.1   1.6e-29   1.8e-26       2     126 ..       9     145 ..       8     147 .. 0.94

>> ADL01025.1  Biopolymer transport protein ExbD/TolR [Brevundimonas subvibrioides ATCC 15264]|GCA_000144605.1_ASM14460v
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   98.6   0.1   1.6e-29   1.8e-26       3     127 ..      16     141 ..      14     142 .. 0.92

>> AHK71270.1  biopolymer transport protein ExbD [Gluconobacter oxydans DSM 3504]|GCA_000583855.1_ASM58385v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   98.5   0.1   1.7e-29   1.9e-26       3     124 ..      14     135 ..      12     139 .. 0.96

>> CAC46091.1  Probable biopolymer transport transmembrane protein [Sinorhizobium meliloti 1021]|GCA_000006965.1_ASM696v
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   98.3   0.3     2e-29   2.2e-26       3     124 ..      13     133 ..      11     136 .. 0.98

>> ADO70053.1  Biopolymer transport protein, ExbD/TolR family [Stigmatella aurantiaca DW4/3-1]|GCA_000165485.1_ASM16548v
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   98.4   0.4   1.9e-29   2.1e-26       5     126 ..      12     133 ..       8     135 .. 0.96

>> QSR83869.1  biopolymer transporter ExbD [Methylacidimicrobium sp. B4]|GCA_017310545.1_ASM1731054v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   98.3   0.1     2e-29   2.2e-26       2     127 ..       7     136 ..       6     137 .. 0.95

>> CAJ50523.1  TolR protein [Bordetella avium 197N]|GCA_000070465.1_ASM7046v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   98.2   0.2   2.1e-29   2.3e-26       2     126 ..      12     138 ..      11     140 .. 0.84

>> ABI59458.1  Biopolymer transport protein ExbD/TolR [Nitrosomonas eutropha C91]|GCA_000014765.1_ASM1476v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   98.3   1.3   2.1e-29   2.2e-26       2     126 ..       8     138 ..       7     140 .. 0.95

>> DGBBEKCF_00464  Tol-Pal system protein TolR|VER_PRJEB38681.0_CAISZB01_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   98.0   0.1   2.6e-29   2.8e-26       7     125 ..      13     133 ..       9     135 .. 0.94

>> AEP29365.1  biopolymer transport protein ExbD/TolR [Glaciecola nitratireducens FR1064]|GCA_000226565.1_ASM22656v1_pro
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   98.1   2.3   2.3e-29   2.5e-26       2     127 ..       7     137 ..       6     138 .. 0.93

>> ALW88053.1  biopolymer transporter [Deinococcus actinosclerus]|GCA_001507665.1_ASM150766v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   98.0   0.0   2.5e-29   2.8e-26       7     126 ..      17     135 ..      12     137 .. 0.95

>> AKJ63347.1  Biopolymer transport protein ExbD [Kiritimatiella glycovorans]|GCA_001017655.1_ASM101765v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   97.9   0.0   2.7e-29     3e-26       4     124 ..      12     130 ..      10     133 .. 0.97

>> BAC59321.1  TolR membrane protein [Vibrio parahaemolyticus RIMD 2210633]|GCA_000196095.1_ASM19609v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   97.8   0.3   2.8e-29   3.1e-26       1     125 [.       8     143 ..       8     145 .. 0.95

>> QJE99326.1  biopolymer transporter ExbD [Luteolibacter luteus]|GCA_012913485.1_ASM1291348v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   97.9   0.3   2.6e-29   2.9e-26       3     127 ..       8     133 ..       6     134 .. 0.96

>> QQS88171.1  biopolymer transporter ExbD [Fusobacterium canifelinum]|GCA_016724785.1_ASM1672478v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   97.7   0.8     3e-29   3.3e-26       8     125 ..      16     142 ..      11     145 .. 0.96

>> EAS74792.1  TolR membrane protein [Vibrio alginolyticus 12G01]|GCA_000153505.1_ASM15350v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   97.6   0.3   3.2e-29   3.5e-26       1     125 [.       8     143 ..       8     145 .. 0.95

>> ABE50668.1  outer membrane transport energization protein ExbD [Methylobacillus flagellatus KT]|GCA_000013705.1_ASM13
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   97.6   0.0   3.2e-29   3.5e-26       3     127 ..       9     132 ..       7     133 .. 0.97

>> ACV76044.1  Biopolymer transport protein ExbD/TolR [Zymomonas mobilis subsp. mobilis NCIMB 11163]|GCA_000024245.1_ASM
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   97.6   1.0   3.4e-29   3.7e-26       2     124 ..      10     132 ..       9     136 .. 0.93

>> CCW36280.1  outer membrane transport energization protein ExbD (TC 2.C.1.1.1) [Chthonomonas calidirosea T49]|GCA_0004
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   97.5   2.0   3.6e-29   3.9e-26       4     125 ..      14     134 ..      11     136 .] 0.97

>> ATU63382.1  biopolymer transporter ExbD [Rhizobacter gummiphilus]|GCA_002762215.1_ASM276221v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   97.3   0.3     4e-29   4.4e-26       2     127 ..       8     134 ..       7     135 .. 0.93

>> AUX23470.1  biopolymer transporter ExbD [Sorangium cellulosum]|GCA_004135735.1_ASM413573v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   97.1   0.5   4.8e-29   5.3e-26       5     126 ..      18     143 ..      16     145 .. 0.95

>> QQS07013.1  biopolymer transporter ExbD [Fibrobacteres bacterium]|GCA_016699655.1_ASM1669965v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   97.0   0.4     5e-29   5.5e-26       2     125 ..       9     131 ..       8     133 .. 0.97

>> ADN08828.1  Cell division and transport-associated protein TolR [Sulfurimonas autotrophica DSM 16294]|GCA_000147355.1
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
