# hmmsearch :: search profile(s) against a sequence database
# HMMER 3.3.2 (Nov 2020); http://hmmer.org/
# Copyright (C) 2020 Howard Hughes Medical Institute.
# Freely distributed under the BSD open source license.
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
# query HMM file:                  IPR003400.hmm
# target sequence database:        /Users/nmat471/Downloads/z_genomes_wLitLinks_processing/genomes_wLitLinks+4+22.fasta
# MSA of all hits saved to file:   IPR003400_MotB_ExbD_TolR_hits_alned1.sto
# per-seq hits tabular output:     IPR003400_MotB_ExbD_TolR_seqHitsTable1.txt
# show alignments in output:       no
# domain inclusion threshold:      E-value <= 2
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -

Query:       ExbD  [M=128]
Accession:   PF02472.19
Description: Biopolymer transport protein ExbD/TolR
Scores for complete sequences (score includes all domains):
   --- full sequence ---   --- best 1 domain ---    -#dom-
    E-value  score  bias    E-value  score  bias    exp  N  Sequence       Description
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  105.0   0.1   8.4e-32   9.8e-29       3     127 ..      18     143 ..      16     144 .. 0.97

>> ADZ91240.1  Biopolymer transport protein ExbD/TolR [Marinomonas mediterranea MMB-1]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  104.9   1.7   9.3e-32   1.1e-28       4     125 ..       9     135 ..       6     138 .. 0.91

>> AAV81922.1  Biopolymer transport protein [Idiomarina loihiensis L2TR]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  104.8   0.4   9.8e-32   1.1e-28       2     126 ..       9     138 ..       8     140 .. 0.94

>> CAG22569.1  putative TonB system transport protein ExbD2 [Photobacterium profundum SS9]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  104.8   1.5   9.9e-32   1.1e-28       3     127 ..      10     133 ..       8     134 .] 0.98

>> AAQ59646.1  biopolymer transport exbD transmembrane protein [Chromobacterium violaceum ATCC 12472]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  104.6   0.7   1.1e-31   1.3e-28       2     125 ..      11     134 ..      10     137 .. 0.96

>> AAQ59658.1  biopolymer transport exbD transmembrane protein [Chromobacterium violaceum ATCC 12472]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  104.6   0.7   1.1e-31   1.3e-28       2     125 ..      11     134 ..      10     137 .. 0.96

>> BAC96943.1  biopolymer transport protein ExbD2 [Vibrio vulnificus YJ016]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  104.3   2.3   1.5e-31   1.7e-28       2     127 ..       9     133 ..       8     134 .] 0.98

>> ADE11627.1  Biopolymer transport protein ExbD/TolR [Sideroxydans lithotrophicus ES-1]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  104.2   0.9   1.5e-31   1.7e-28       2     125 ..      10     132 ..       9     135 .. 0.97

>> AAY39528.1  outer membrane transport energization protein ExbD [Pseudomonas syringae pv. syringae B728a]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  104.1   0.0   1.6e-31   1.8e-28       4     126 ..      16     137 ..      13     139 .. 0.98

>> UXK07174.1  protein TolR [Shewanella putrefaciens]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  103.9   0.2   1.9e-31   2.2e-28       2     126 ..      10     139 ..       9     140 .. 0.93

>> EAP92982.1  TolR protein [Vibrio splendidus 12B01]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  104.1   1.7   1.6e-31   1.9e-28       2     127 ..       9     133 ..       8     134 .] 0.98

>> CCQ11588.1  Biopolymer transport protein ExbD/TolR [Pseudoalteromonas luteoviolacea B = ATCC 29581]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  103.9   1.7   1.8e-31   2.1e-28       5     127 ..      13     133 .]      10     133 .] 0.97

>> AAW87847.1  TonB system transport protein ExbD2 [Aliivibrio fischeri ES114]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  103.9   1.4   1.9e-31   2.2e-28       2     127 ..       9     133 ..       8     134 .] 0.98

>> ABE50358.1  Biopolymer transport protein ExbD/TolR [Methylobacillus flagellatus KT]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  103.8   0.4     2e-31   2.4e-28       1     127 [.       7     136 ..       7     137 .. 0.97

>> ABA89629.1  biopolymer transport membrane protein, TolR-related protein [Syntrophotalea carbinolica DSM 2380]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  103.7   0.1   2.2e-31   2.5e-28       5     126 ..       9     127 ..       6     129 .. 0.96

>> ADE40540.1  tolR protein [Candidatus Puniceispirillum marinum IMCC1322]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  103.6   0.1   2.3e-31   2.7e-28       2     125 ..      14     136 ..      13     138 .. 0.97

>> AAW87265.1  TolR protein [Aliivibrio fischeri ES114]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  103.8   0.4   2.1e-31   2.5e-28       2     127 ..       9     133 ..       8     134 .] 0.98

>> EED66860.1  Biopolymer transport protein ExbD/TolR [Comamonas testosteroni KF-1]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  103.6   0.2   2.3e-31   2.6e-28       2     127 ..       7     135 ..       6     136 .. 0.97

>> EAS74530.1  TonB system transport protein ExbD2 [Vibrio alginolyticus 12G01]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  103.6   2.5   2.4e-31   2.7e-28       2     127 ..       9     133 ..       8     134 .] 0.98

>> ACT48983.1  Biopolymer transport protein ExbD/TolR [Methylotenera mobilis JLW8]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  103.5   2.4   2.5e-31   2.9e-28       1     126 [.       6     129 ..       6     131 .] 0.97

>> EAR27191.1  Biopolymer transport protein [Pseudoalteromonas tunicata D2]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  103.4   4.7   2.8e-31   3.2e-28       3     125 ..      11     131 ..      10     133 .] 0.98

>> EGO61942.1  biopolymertransporter ExbD/TolR [Acetonema longum DSM 6540]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  103.4   0.1   2.6e-31     3e-28       2     127 ..       8     133 ..       7     134 .. 0.95

>> SHJ49788.1  outer membrane transport energization protein ExbD [Desulfatibacillum alkenivorans DSM 16219]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  103.3   0.5     3e-31   3.4e-28       3     126 ..      12     134 ..      10     136 .. 0.97

>> AAU93072.1  biopolymer transport protein, ExbD/TolR family [Methylococcus capsulatus str. Bath]|GCA_000008325.1_ASM83
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  103.2   0.0   3.1e-31   3.6e-28       2     126 ..       7     134 ..       6     136 .. 0.97

>> GAC35713.1  biopolymer transport protein TolR [Paraglaciecola psychrophila 170]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  103.1   0.3   3.4e-31   3.9e-28       2     127 ..       7     137 ..       6     138 .. 0.96

>> ADB17135.1  Biopolymer transport protein ExbD/TolR [Pirellula staleyi DSM 6068]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  103.1   0.1   3.4e-31     4e-28       2     126 ..       7     133 ..       6     135 .. 0.94

>> BAL07624.1  biopolymer transport protein [Bradyrhizobium japonicum USDA 6]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  102.9   0.1   3.9e-31   4.5e-28       5     124 ..      24     142 ..      22     146 .. 0.97

>> AFV42667.1  biopolymer transport protein [Helicobacter pylori 26695]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  103.0   6.0   3.7e-31   4.3e-28       4     127 ..       3     127 ..       1     128 [. 0.97

>> CAG23090.1  putative TonB system transport protein ExbD2 [Photobacterium profundum SS9]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  102.8   1.3   4.2e-31   4.9e-28       3     127 ..      10     133 ..       8     134 .] 0.98

>> ACN13128.1  ExbD [Desulforapulum autotrophicum HRM2]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  102.5   0.2     5e-31   5.8e-28       3     124 ..      12     132 ..      10     135 .. 0.97

>> BAL11186.1  biopolymer transport protein [Bradyrhizobium japonicum USDA 6]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  102.2   0.0   6.2e-31   7.2e-28       4     125 ..      16     136 ..      14     139 .. 0.98

>> EGO62867.1  Biopolymer transport protein [Acetonema longum DSM 6540]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  102.2   1.3   6.6e-31   7.7e-28       4     125 ..       9     131 ..       6     133 .. 0.95

>> SHJ92666.1  outer membrane transport energization protein ExbD (TC 2.C.1.1.1) [Desulfatibacillum alkenivorans DSM 162
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  102.2   0.6   6.3e-31   7.3e-28       2     126 ..      11     134 ..      10     136 .. 0.97

>> GAC36524.1  biopolymer transport protein exbD2 [Paraglaciecola psychrophila 170]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  102.0   0.9   7.3e-31   8.5e-28       3     126 ..      10     134 ..       8     135 .] 0.96

>> AAM42291.1  TolR protein [Xanthomonas campestris pv. campestris str. ATCC 33913]|GCA_000007145.1_ASM714v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  101.9   2.6     8e-31   9.3e-28       2     125 ..      11     138 ..      10     141 .. 0.92

>> AAZ96311.1  biopolymer transport protein, ExbD/TolR family [Thiobacillus denitrificans ATCC 25259]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  101.8   1.5   8.5e-31   9.9e-28       3     127 ..       9     132 ..       7     133 .. 0.97

>> WP_011369303.1  protein TolR [Oleidesulfovibrio alaskensis DSM 16109]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  101.6   0.6   9.6e-31   1.1e-27       4     125 ..      11     131 ..       8     133 .. 0.95

>> ACT12195.1  Biopolymer transport protein ExbD/TolR [Pectobacterium carotovorum subsp. carotovorum PC1]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  101.7   1.4   9.1e-31   1.1e-27       5     127 ..      15     136 ..      11     137 .. 0.97

>> BAJ01759.1  tolR protein [Shewanella violacea DSS12]|GCA_000091325.1_ASM9132v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  101.3   0.4   1.2e-30   1.4e-27       2     126 ..      10     140 ..       9     141 .. 0.94

>> EGW23454.1  Biopolymer transport protein ExbD/TolR [Methylobacter tundripaludum SV96]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  101.5   2.6   1.1e-30   1.3e-27       5     127 ..      13     135 ..       9     136 .] 0.97

>> CCG95043.1  biopolymer transport protein ExbD/TolR family [Marinobacter nauticus ATCC 49840]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  101.0   0.0   1.5e-30   1.7e-27       3     127 ..       8     136 ..       6     137 .. 0.93

>> ADE11602.1  Biopolymer transport protein ExbD/TolR [Sideroxydans lithotrophicus ES-1]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  101.1   0.1   1.4e-30   1.7e-27       3     127 ..       9     137 ..       7     138 .. 0.96

>> AAS72243.1  ExbD [Leptospira interrogans serovar Copenhageni str. Fiocruz L1-130]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  101.1   0.4   1.4e-30   1.6e-27       3     126 ..      11     133 ..       9     134 .] 0.97

>> AGH78622.1  biopolymer transport TolR protein [Xanthomonas axonopodis Xac29-1]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  100.8   3.4   1.7e-30     2e-27       2     125 ..      11     138 ..      10     141 .. 0.92

>> GAC40344.1  biopolymer transport protein exbD2 [Paraglaciecola psychrophila 170]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  100.7   3.0   1.9e-30   2.2e-27       5     126 ..      13     132 ..      10     133 .. 0.97

>> ADE10758.1  protein TolR [Sideroxydans lithotrophicus ES-1]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  100.7   0.9   1.9e-30   2.2e-27       4     126 ..      11     137 ..       8     139 .] 0.92

>> AOP57474.1  biopolymer transporter ExbD [Pseudomonas aeruginosa]|GCA_001729505.1_ASM172950v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  100.4   0.1   2.2e-30   2.6e-27       5     125 ..      14     138 ..      11     141 .. 0.93

>> AOP57474.1  biopolymer transporter ExbD [Pseudomonas aeruginosa]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  100.4   0.1   2.2e-30   2.6e-27       5     125 ..      14     138 ..      11     141 .. 0.93

>> ABA56676.1  Cell division and transport-associated protein TolR [Nitrosococcus oceani ATCC 19707]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  100.3   0.1   2.5e-30   2.9e-27       2     127 ..      10     141 ..       9     142 .. 0.93

>> AAZ98161.1  biopolymer transport protein ExbD/TolR [Thiobacillus denitrificans ATCC 25259]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  100.1   0.4   2.9e-30   3.3e-27       3     127 ..       6     134 ..       4     135 .. 0.91

>> AEP28931.1  TonB system transport protein ExbD2 [Glaciecola nitratireducens FR1064]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   99.9   0.3   3.3e-30   3.8e-27       3     126 ..      53     176 ..      51     178 .] 0.95

>> TCV93519.1  biopolymer transport protein ExbD [Biostraticola tofi]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  100.0   0.3   2.9e-30   3.4e-27       6     127 ..      18     138 ..      13     139 .. 0.97

>> ABZ99086.1  Biopolymer transport ExbD protein [Leptospira biflexa serovar Patoc strain 'Patoc 1 (Paris)']
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  100.0   1.2     3e-30   3.5e-27       2     126 ..       9     132 ..       8     133 .] 0.97

>> AAM39329.1  biopolymer transport ExbD1 protein [Xanthomonas campestris pv. campestris str. ATCC 33913]|GCA_000007145.
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  100.0   0.1   3.2e-30   3.7e-27       4     127 ..      11     136 ..       8     137 .. 0.95

>> CAQ70253.1  membrane spanning protein in TolA-TolQ-TolR complex, inner membrane associated component [Cupriavidus tai
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   99.8   0.8   3.4e-30     4e-27       2     126 ..      12     143 ..      11     145 .. 0.91

>> AAK85983.1  biopolymer transport protein [Agrobacterium fabrum str. C58]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   99.7   0.1   3.7e-30   4.3e-27       3     124 ..      14     134 ..      12     137 .. 0.98

>> ABY97380.1  Biopolymer transport protein ExbD/TolR [Pseudomonas putida GB-1]|GCA_000019125.1_ASM1912v1_protein
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   99.9   0.1   3.4e-30   3.9e-27       2     125 ..       8     136 ..       7     139 .. 0.94

>> AAY36464.1  Cell division and transport-associated protein TolR [Pseudomonas syringae pv. syringae B728a]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   99.7   0.4   3.9e-30   4.5e-27       2     126 ..      12     152 ..      11     154 .] 0.92

>> ABS63734.1  Biopolymer transport TolR [Parvibaculum lavamentivorans DS-1]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   99.7   0.2   3.7e-30   4.3e-27       2     127 ..      17     141 ..      16     142 .. 0.98

>> ADP97829.1  biopolymer transport protein ExbD/TolR [Marinobacter adhaerens HP15]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   99.7   0.0   3.7e-30   4.3e-27       3     127 ..       8     136 ..       6     137 .. 0.94

>> EHJ06608.1  biopolymer transport protein [Marinobacter manganoxydans MnI7-9]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   99.7   0.0   3.7e-30   4.3e-27       3     127 ..       8     136 ..       6     137 .. 0.94

>> ABM18785.1  Cell division and transport-associated protein TolR [Marinobacter nauticus VT8]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   99.6   0.2   4.1e-30   4.8e-27       2     126 ..      12     142 ..      11     144 .. 0.92

>> CCG95071.1  Protein tolR, role in outer membrane integrity, uptake of group A colicins (TonB-independent), and phage 
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   99.6   0.2   4.1e-30   4.8e-27       2     126 ..      12     142 ..      11     144 .. 0.92

>> AGH75548.1  biopolymer transport ExbD1 protein [Xanthomonas axonopodis Xac29-1]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   99.5   0.2   4.4e-30   5.1e-27       4     126 ..      11     135 ..       8     137 .. 0.95

>> ABM18826.1  Biopolymer transport protein ExbD/TolR [Marinobacter nauticus VT8]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   99.4   0.0   4.7e-30   5.4e-27       3     127 ..       8     136 ..       6     137 .. 0.91

>> EAR26519.1  tol protein [Pseudoalteromonas tunicata D2]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   99.3   0.2   5.2e-30     6e-27       2     126 ..       7     137 ..       6     138 .. 0.94

>> CCQ12286.1  Tol biopolymer transport system, TolR protein [Pseudoalteromonas luteoviolacea B = ATCC 29581]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   99.0   0.7   6.1e-30   7.1e-27       2     126 ..       7     137 ..       6     138 .. 0.92

>> ABZ96292.1  Biopolymer transport ExbD protein [Leptospira biflexa serovar Patoc strain 'Patoc 1 (Paris)']
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   98.8   0.6     7e-30   8.2e-27       2     127 ..       5     131 ..       4     132 .. 0.95

>> EGW23524.1  Biopolymer transport protein ExbD/TolR [Methylobacter tundripaludum SV96]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   98.8   2.4   7.1e-30   8.3e-27       5     127 ..      13     135 ..       9     136 .] 0.97

>> AFY71450.1  outer membrane transport energization protein ExbD [Pseudanabaena sp. PCC 7367]|GCA_000317065.1_ASM31706v
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   98.8   3.1   7.2e-30   8.4e-27       5     127 ..      10     132 ..       6     133 .. 0.96

>> AAW85454.1  membrane spanning protein in TolA-TolQ-TolR complex [Aliivibrio fischeri ES114]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !   98.6   1.1   8.3e-30   9.7e-27       2     126 ..       9     145 ..       8     147 .. 0.94

>> AHK71270.1  biopolymer transport protein ExbD [Gluconobacter oxydans DSM 3504]
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
